,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/finnebrogue-artisan-wagyu-burgers-340g
image,name,url
,,https://www.sainsburys.co.uk/gol-ui/product/special-offers-314361-44/sainsburys-salmon-hollandaise-mim-fishcake-taste-the-difference-290g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-summer-edition-teriyaki-beef-sizzler-steaks-330g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-5-fat-beef-chipotle-chilli-burgers-taste-the-difference-x2-227g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-bumper-burger-pack-x12-1020g
image,name,url
,,https://www.sainsburys.co.uk/gol-ui/product/special-offers-314361-44/sainsburys-salmon-hollandaise-mim-fishcake-taste-the-difference-290g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-summer-edition-teriyaki-beef-sizzler-steaks-330g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-5-fat-beef-chipotle-chilli-burgers-taste-the-difference-x2-227g
,,https://www.sainsburys.co.uk/gol-ui/product/burgers--meatballs---sausages/sainsburys-bumper-burger-pack-x12-1020g
image,name,url
,,https://www.sainsburys.co.uk/gol-ui/product/special-offers-314361-44/sainsburys-british-breaded-ham-120g
,,https://www.sainsburys.co.uk/gol-ui/product/discover-build-a-roast/sainsburys-chicken-crown-with-lemon---thyme-700g
,,https://www.sainsburys.co.uk/gol-ui/product/discover-build-a-roast/aunt-bessies-roast-potatoes-800g
,,https://www.sainsburys.co.uk/gol-ui/product/discover-build-a-roast/sainsburys-chicken-gravy-granules-170g
